cred_date,ship_city,ship_state,max_machine,account_id,year,month,day,weekday,weekday_str
2020-05-09,Campina Grande,PB,T3,0013j00002ttZ99AAE,2020,5,9,5,Sab
2020-05-09,Taubaté,SP,T2,0013j00002tuMZbAAM,2020,5,9,5,Sab
2020-05-09,Rio de Janeiro,RJ,T2,0013j00002tuCoLAAU,2020,5,9,5,Sab
2020-05-09,São Paulo,SP,T1,0013j00002ttv5XAAQ,2020,5,9,5,Sab
2020-05-09,São Paulo,SP,T2,0013j00002tuFhwAAE,2020,5,9,5,Sab
2020-05-09,Belém,PA,T2,0013j00002tuCYXAA2,2020,5,9,5,Sab
2020-05-09,Brasília,DF,T3,0013j00002tuNeCAAU,2020,5,9,5,Sab
2020-05-09,Santos,SP,T1,0013j00002tu57BAAQ,2020,5,9,5,Sab
2020-05-09,Macaé,RJ,T2,0013j00002tuNU0AAM,2020,5,9,5,Sab
2020-05-09,Curitiba,PR,T2,0013j00002tfBUdAAM,2020,5,9,5,Sab
2020-05-09,Itanhaém,SP,T2,0013j00002tu2WbAAI,2020,5,9,5,Sab
2020-05-09,São Paulo,SP,T1,0013j00002tuCdsAAE,2020,5,9,5,Sab
2020-05-09,Curitiba,PR,T2,0013j00002tuNb3AAE,2020,5,9,5,Sab
2020-05-09,Hortolândia,SP,T3,0013j00002ttjxJAAQ,2020,5,9,5,Sab
2020-05-09,Ibiporã,PR,T2,0013j00002tu2DQAAY,2020,5,9,5,Sab
2020-05-09,São Luís,MA,T2,0013j00002ttv5WAAQ,2020,5,9,5,Sab
2020-05-09,São Paulo,SP,T3,0013j00002tu9ZSAAY,2020,5,9,5,Sab
2020-05-09,Araxá,MG,T1,0013j00002tgL4EAAU,2020,5,9,5,Sab
2020-05-09,Rio Grande,RS,T1,0013j00002tgZBnAAM,2020,5,9,5,Sab
2020-05-09,Santo André,SP,T3,0013j00002tuNb9AAE,2020,5,9,5,Sab
2020-05-09,Rio Grande,RS,T1,0013j00002ttz0rAAA,2020,5,9,5,Sab
2020-05-09,Cândido Mendes,MA,T3,0013j00002tu4GuAAI,2020,5,9,5,Sab
2020-05-09,Nova Friburgo,RJ,T1,0013j00002tu4FiAAI,2020,5,9,5,Sab
2020-05-09,Piracicaba,SP,T3,0013j00002tu5DNAAY,2020,5,9,5,Sab
2020-05-09,São Paulo,SP,T2,0013j00002tuImfAAE,2020,5,9,5,Sab
2020-05-09,Itajubá,MG,T2,0013j00002tuFgyAAE,2020,5,9,5,Sab
2020-05-09,Piracaia,SP,T1,0013j00002tuFkvAAE,2020,5,9,5,Sab
2020-05-09,Limeira,SP,T2,0013j00002ttv4dAAA,2020,5,9,5,Sab
2020-05-09,Florianópolis,SC,T2,0013j00002tuMdNAAU,2020,5,9,5,Sab
2020-05-09,Rio de Janeiro,RJ,T2,0011L00002ebKzZQAU,2020,5,9,5,Sab
2020-05-09,Belém,PA,T2,0013j00002tuFmNAAU,2020,5,9,5,Sab
2020-05-09,Mulungu,CE,T1,0013j00002tuFm4AAE,2020,5,9,5,Sab
2020-05-09,Duque de Caxias,RJ,T2,0013j00002tuCQdAAM,2020,5,9,5,Sab
2020-05-09,Itaberá,SP,T2,0013j00002tuInFAAU,2020,5,9,5,Sab
2020-05-09,São Paulo,SP,T2,0013j00002tuOpBAAU,2020,5,9,5,Sab
2020-05-09,Madre de Deus de Minas,MG,T2,0013j00002tu9fzAAA,2020,5,9,5,Sab
2020-05-09,Gravataí,RS,T2,0013j00002ttvBAAAY,2020,5,9,5,Sab
2020-05-09,Blumenau,SC,T2,0013j00002tu9XSAAY,2020,5,9,5,Sab
2020-05-09,Ibiúna,SP,T2,0013j00002tu9dtAAA,2020,5,9,5,Sab
2020-05-09,Santana de Parnaíba,SP,T2,0013j00002tuClHAAU,2020,5,9,5,Sab
2020-05-09,Joinville,SC,T2,0011L00002T1QIbQAN,2020,5,9,5,Sab
2020-05-09,Capanema,PA,T2,0013j00002ttcrNAAQ,2020,5,9,5,Sab
2020-05-09,Cuiabá,MT,T3,0013j00002tuOnPAAU,2020,5,9,5,Sab
2020-05-09,Bragança Paulista,SP,T2,0013j00002tuCmFAAU,2020,5,9,5,Sab
2020-05-09,Mariluz,PR,T2,0013j00002tuNXWAA2,2020,5,9,5,Sab
2020-05-09,Santo André,SP,T1,0013j00002tgZYIAA2,2020,5,9,5,Sab
2020-05-09,São Paulo,SP,T1,0013j00002tuHNPAA2,2020,5,9,5,Sab
2020-05-09,Campo Mourão,PR,T2,0013j00002tuMdOAAU,2020,5,9,5,Sab
2020-05-09,São Paulo,SP,T2,0013j00002tu9fVAAQ,2020,5,9,5,Sab
2020-05-09,Patos de Minas,MG,T2,0013j00002tg4hcAAA,2020,5,9,5,Sab
2020-05-09,Faro,PA,T3,0013j00002tuOEQAA2,2020,5,9,5,Sab
2020-05-09,São Paulo,SP,T1,0013j00002tgNbUAAU,2020,5,9,5,Sab
2020-05-09,Brasília,DF,T2,0013j00002tg4h8AAA,2020,5,9,5,Sab
2020-05-09,Teresina,PI,T2,0013j00002tuCjaAAE,2020,5,9,5,Sab
2020-05-09,Belford Roxo,RJ,T3,0013j00002ttz4uAAA,2020,5,9,5,Sab
2020-05-09,Cachoeira Paulista,SP,T2,0013j00002tgRaSAAU,2020,5,9,5,Sab
2020-05-09,São José de Mipibu,RN,T2,0013j00002tuNZ7AAM,2020,5,9,5,Sab
2020-05-09,Santa Isabel,SP,T1,0013j00002tu9aGAAQ,2020,5,9,5,Sab
2020-05-09,Antonina,PR,T3,0013j00002tuCcZAAU,2020,5,9,5,Sab
2020-05-09,Osasco,SP,T1,0013j00002ttz2xAAA,2020,5,9,5,Sab
2020-05-09,São Paulo,SP,T2,0013j00002tuLVNAA2,2020,5,9,5,Sab
2020-05-09,Atalaia,PR,T2,0013j00002tuNRYAA2,2020,5,9,5,Sab
2020-05-10,Rio de Janeiro,RJ,T2,0013j00002tuTLVAA2,2020,5,10,6,Dom
2020-05-10,Navegantes,SC,T3,0013j00002tuTMOAA2,2020,5,10,6,Dom
2020-05-10,Carneirinho,MG,T2,0013j00002tuRXFAA2,2020,5,10,6,Dom
2020-05-10,Maracanaú,CE,T3,0013j00002tuTKNAA2,2020,5,10,6,Dom
2020-05-10,Camboriú,SC,T3,0013j00002tuTdLAAU,2020,5,10,6,Dom
2020-05-10,Cambé,PR,T3,0013j00002tuRVfAAM,2020,5,10,6,Dom
2020-05-10,Americana,SP,T2,0013j00002tuSgiAAE,2020,5,10,6,Dom
2020-05-10,São Gonçalo,RJ,T3,0013j00002tclFmAAI,2020,5,10,6,Dom
2020-05-10,Santa Inês,MA,T3,0013j00002tuSmGAAU,2020,5,10,6,Dom
2020-05-10,Maricá,RJ,T1,0013j00002tuTKnAAM,2020,5,10,6,Dom
2020-05-10,Araraquara,SP,T2,0013j00002tuTH0AAM,2020,5,10,6,Dom
2020-05-10,Manaus,AM,T1,0013j00002tuRXoAAM,2020,5,10,6,Dom
2020-05-10,Itumbiara,GO,T3,0013j00002tuSCDAA2,2020,5,10,6,Dom
2020-05-10,Dourados,MS,T3,0013j00002tuTKoAAM,2020,5,10,6,Dom
2020-05-10,Uberlândia,MG,T3,0013j00002tuScvAAE,2020,5,10,6,Dom
2020-05-10,Nova Cruz,RN,T2,0013j00002tuSgZAAU,2020,5,10,6,Dom
2020-05-10,Chapadão do Sul,MS,T3,0013j00002tuTKOAA2,2020,5,10,6,Dom
2020-05-10,Biritiba-Mirim,SP,T1,0013j00002tuPzCAAU,2020,5,10,6,Dom
2020-05-10,Ananindeua,PA,T1,0013j00002tuShLAAU,2020,5,10,6,Dom
2020-05-10,São Caitano,PE,T2,0013j00002tuS5rAAE,2020,5,10,6,Dom
2020-05-10,Belém,PA,T2,0013j00002tg4l5AAA,2020,5,10,6,Dom
2020-05-10,Caxias do Sul,RS,T3,0013j00002tuTLBAA2,2020,5,10,6,Dom
2020-05-10,Praia Grande,SP,T2,0013j00002tuS7XAAU,2020,5,10,6,Dom
2020-05-10,Curitiba,PR,T3,0011L00002VXMIAQA5,2020,5,10,6,Dom
2020-05-11,Serra,ES,T3,0013j00002tuWy6AAE,2020,5,11,0,Seg
2020-05-11,Eusébio,CE,T2,0013j00002tud04AAA,2020,5,11,0,Seg
2020-05-11,Casa Branca,SP,T3,0011L00002ddRhpQAE,2020,5,11,0,Seg
2020-05-11,São Paulo,SP,T1,0013j00002tuWzyAAE,2020,5,11,0,Seg
2020-05-11,Itápolis,SP,T1,0013j00002tuX4sAAE,2020,5,11,0,Seg
2020-05-11,Nova Friburgo,RJ,T3,0013j00002tuWo3AAE,2020,5,11,0,Seg
2020-05-11,Olinda,PE,T3,0013j00002tuX5HAAU,2020,5,11,0,Seg
2020-05-11,Caucaia,CE,T2,0013j00002tud9vAAA,2020,5,11,0,Seg
2020-05-11,Igarapava,SP,T2,0013j00002tuffiAAA,2020,5,11,0,Seg
2020-05-11,Mombaça,CE,T3,0013j00002tuZvUAAU,2020,5,11,0,Seg
2020-05-11,Luziânia,GO,T2,0013j00002tuX2mAAE,2020,5,11,0,Seg
2020-05-11,São João de Meriti,RJ,T3,0013j00002tuhnMAAQ,2020,5,11,0,Seg
2020-05-11,Vila Velha,ES,T2,0013j00002tuZh9AAE,2020,5,11,0,Seg
2020-05-11,Ubaitaba,BA,T2,0013j00002tuZskAAE,2020,5,11,0,Seg
2020-05-11,Feira de Santana,BA,T1,0013j00002tuhnCAAQ,2020,5,11,0,Seg
2020-05-11,Florianópolis,SC,T1,0013j00002ttsWFAAY,2020,5,11,0,Seg
2020-05-11,São Paulo,SP,T2,0013j00002tufaFAAQ,2020,5,11,0,Seg
2020-05-11,Cajamar,SP,T3,0013j00002tuWuiAAE,2020,5,11,0,Seg
2020-05-11,Natal,RN,T1,0013j00002tucu1AAA,2020,5,11,0,Seg
2020-05-11,Sorocaba,SP,T1,0013j00002tuczQAAQ,2020,5,11,0,Seg
2020-05-11,Macaé,RJ,T2,0013j00002tufXAAAY,2020,5,11,0,Seg
2020-05-11,Ibertioga,MG,T2,0013j00002tufcFAAQ,2020,5,11,0,Seg
2020-05-11,Mogi das Cruzes,SP,T2,0013j00002tud0TAAQ,2020,5,11,0,Seg
2020-05-11,Uberaba,MG,T3,0013j00002tuZucAAE,2020,5,11,0,Seg
2020-05-11,Amparo,SP,T2,0013j00002tufZ1AAI,2020,5,11,0,Seg
2020-05-11,São Lourenço,MG,T2,0013j00002tuSiTAAU,2020,5,11,0,Seg
2020-05-11,Juazeiro,BA,T3,0013j00002tuX3GAAU,2020,5,11,0,Seg
2020-05-11,Camaragibe,PE,T1,0013j00002tuQTWAA2,2020,5,11,0,Seg
2020-05-11,Santo André,SP,T3,0013j00002tuTwvAAE,2020,5,11,0,Seg
2020-05-11,Birigüi,SP,T2,0013j00002tucrWAAQ,2020,5,11,0,Seg
2020-05-11,Arapongas,PR,T3,0013j00002tuWtGAAU,2020,5,11,0,Seg
2020-05-11,Indaiatuba,SP,T3,0013j00002tud0CAAQ,2020,5,11,0,Seg
2020-05-11,Rio de Janeiro,RJ,T3,0013j00002tufU2AAI,2020,5,11,0,Seg
2020-05-11,Santos,SP,T3,0013j00002tud0OAAQ,2020,5,11,0,Seg
2020-05-11,Niterói,RJ,T3,0013j00002tufadAAA,2020,5,11,0,Seg
2020-05-11,Rio Claro,SP,T2,0013j00002tucxjAAA,2020,5,11,0,Seg
2020-05-11,Toledo,PR,T2,0013j00002tufWMAAY,2020,5,11,0,Seg
2020-05-11,Barbacena,MG,T3,0013j00002tuX6tAAE,2020,5,11,0,Seg
2020-05-11,Osasco,SP,T3,0013j00002tufTDAAY,2020,5,11,0,Seg
2020-05-11,Duque de Caxias,RJ,T2,0013j00002tuWiEAAU,2020,5,11,0,Seg
2020-05-11,Barra Mansa,RJ,T3,0013j00002tuZeJAAU,2020,5,11,0,Seg
2020-05-11,Teresina,PI,T1,0013j00002tuX3aAAE,2020,5,11,0,Seg
2020-05-11,Varjota,CE,T3,0013j00002tucqsAAA,2020,5,11,0,Seg
2020-05-11,São Paulo,SP,T1,0013j00002tud7kAAA,2020,5,11,0,Seg
2020-05-11,Cuiabá,MT,T2,0013j00002tufeaAAA,2020,5,11,0,Seg
2020-05-11,Aparecida de Goiânia,GO,T2,0013j00002tuX1uAAE,2020,5,11,0,Seg
2020-05-11,Caruaru,PE,T3,0013j00002tuZkiAAE,2020,5,11,0,Seg
2020-05-11,Duque de Caxias,RJ,T2,0013j00002tuZxVAAU,2020,5,11,0,Seg
2020-05-11,São Gonçalo,RJ,T2,0013j00002tucz6AAA,2020,5,11,0,Seg
2020-05-11,São José,SC,T3,0013j00002tucy8AAA,2020,5,11,0,Seg
2020-05-11,Paulista,PE,T3,0013j00002tucmDAAQ,2020,5,11,0,Seg
2020-05-11,Barra dos Coqueiros,SE,T1,0013j00002tuZlzAAE,2020,5,11,0,Seg
2020-05-11,Barueri,SP,T2,0013j00002tud9zAAA,2020,5,11,0,Seg
2020-05-11,Resende,RJ,T2,0013j00002tud4kAAA,2020,5,11,0,Seg
2020-05-11,Itabaiana,SE,T3,0013j00002tuZhwAAE,2020,5,11,0,Seg
2020-05-11,São Luís,MA,T3,0013j00002tuWxmAAE,2020,5,11,0,Seg
2020-05-11,João Pessoa,PB,T2,0013j00002tufV1AAI,2020,5,11,0,Seg
2020-05-11,Rio de Janeiro,RJ,T2,0013j00002tuZjAAAU,2020,5,11,0,Seg
2020-05-11,Blumenau,SC,T2,0011L00002VaXcDQAV,2020,5,11,0,Seg
2020-05-11,Jaú,SP,T1,0013j00002tuZiLAAU,2020,5,11,0,Seg
2020-05-11,Sapiranga,RS,T2,0013j00002tuhngAAA,2020,5,11,0,Seg
2020-05-11,Goiânia,GO,T3,0013j00002tufTrAAI,2020,5,11,0,Seg
2020-05-11,Macapá,AP,T2,0013j00002tufVxAAI,2020,5,11,0,Seg
2020-05-11,Camaçari,BA,T2,0013j00002tud4MAAQ,2020,5,11,0,Seg
2020-05-11,Brasília,DF,T3,0013j00002tud5yAAA,2020,5,11,0,Seg
2020-05-11,Cascavel,PR,T3,0013j00002tuZlUAAU,2020,5,11,0,Seg
2020-05-11,Milagres,CE,T1,0013j00002tuWzjAAE,2020,5,11,0,Seg
2020-05-11,Rio de Janeiro,RJ,T3,0013j00002tuctNAAQ,2020,5,11,0,Seg
2020-05-11,Praia Grande,SP,T2,0013j00002tufUqAAI,2020,5,11,0,Seg
2020-05-11,Francisco Morato,SP,T2,0013j00002tufZpAAI,2020,5,11,0,Seg
2020-05-11,Novo Hamburgo,RS,T3,0013j00002tuhjKAAQ,2020,5,11,0,Seg
2020-05-11,Muriaé,MG,T2,0013j00002tuSi4AAE,2020,5,11,0,Seg
2020-05-11,Jaraguá do Sul,SC,T2,0013j00002tuZjnAAE,2020,5,11,0,Seg
2020-05-11,Vitória da Conquista,BA,T3,0013j00002tuZiaAAE,2020,5,11,0,Seg
2020-05-12,Teresina,PI,T2,0013j00002tuqCeAAI,2020,5,12,1,Ter
2020-05-12,Feira de Santana,BA,T3,0013j00002tuq8KAAQ,2020,5,12,1,Ter
2020-05-12,Alta Floresta,MT,T2,0013j00002tuiCbAAI,2020,5,12,1,Ter
2020-05-12,Januária,MG,T3,0013j00002tulCZAAY,2020,5,12,1,Ter
2020-05-12,Florianópolis,SC,T1,0013j00002tuTKhAAM,2020,5,12,1,Ter
2020-05-12,Penápolis,SP,T3,0013j00002tus0BAAQ,2020,5,12,1,Ter
2020-05-12,Colméia,TO,T2,0013j00002ttu9jAAA,2020,5,12,1,Ter
2020-05-12,Aparecida de Goiânia,GO,T1,0013j00002tuff4AAA,2020,5,12,1,Ter
2020-05-12,Cabedelo,PB,T3,0013j00002tg4pRAAQ,2020,5,12,1,Ter
2020-05-12,Catalão,GO,T2,0013j00002tuZiBAAU,2020,5,12,1,Ter
2020-05-12,Rio de Janeiro,RJ,T2,0013j00002tuq6vAAA,2020,5,12,1,Ter
2020-05-12,São Paulo,SP,T2,0013j00002tuj7DAAQ,2020,5,12,1,Ter
2020-05-12,São Gonçalo,RJ,T2,0013j00002tuMdPAAU,2020,5,12,1,Ter
2020-05-12,Niterói,RJ,T1,0013j00002tuUf8AAE,2020,5,12,1,Ter
2020-05-12,Cruzeiro,SP,T2,0013j00002ttdxbAAA,2020,5,12,1,Ter
2020-05-12,Olinda,PE,T3,0013j00002tucuVAAQ,2020,5,12,1,Ter
2020-05-12,Milagres,CE,T2,0013j00002tukxFAAQ,2020,5,12,1,Ter
2020-05-12,São Gonçalo do Sapucaí,MG,T3,0013j00002tuqAxAAI,2020,5,12,1,Ter
2020-05-12,Almirante Tamandaré,PR,T3,0013j00002tuZxgAAE,2020,5,12,1,Ter
2020-05-12,Fortaleza,CE,T1,0013j00002tuK9VAAU,2020,5,12,1,Ter
2020-05-12,Pedro de Toledo,SP,T2,0013j00002tuj5vAAA,2020,5,12,1,Ter
2020-05-12,Brasília,DF,T3,0013j00002tus4IAAQ,2020,5,12,1,Ter
2020-05-12,São José da Lagoa Tapada,PB,T1,0013j00002tuNYxAAM,2020,5,12,1,Ter
2020-05-12,Goiana,PE,T2,0013j00002turv6AAA,2020,5,12,1,Ter
2020-05-12,Pedras de Fogo,PB,T1,0013j00002tuHRHAA2,2020,5,12,1,Ter
2020-05-12,São Paulo,SP,T3,0013j00002tuNajAAE,2020,5,12,1,Ter
2020-05-12,Goiânia,GO,T2,0013j00002tuCjGAAU,2020,5,12,1,Ter
2020-05-12,Cabo Verde,MG,T2,0013j00002tuczaAAA,2020,5,12,1,Ter
2020-05-12,Duque de Caxias,RJ,T1,0013j00002tuSkZAAU,2020,5,12,1,Ter
2020-05-12,Pinhais,PR,T2,0013j00002tunZQAAY,2020,5,12,1,Ter
2020-05-12,Contagem,MG,T2,0013j00002tuqDhAAI,2020,5,12,1,Ter
2020-05-12,Porto Velho,RO,T1,0013j00002tuNc1AAE,2020,5,12,1,Ter
2020-05-12,Ponta Grossa,PR,T2,0013j00002tuLW6AAM,2020,5,12,1,Ter
2020-05-12,Recife,PE,T3,0013j00002tunMgAAI,2020,5,12,1,Ter
2020-05-12,Trindade,GO,T1,0013j00002tus7eAAA,2020,5,12,1,Ter
2020-05-12,Feira de Santana,BA,T2,0013j00002turwiAAA,2020,5,12,1,Ter
2020-05-12,Itajubá,MG,T2,0013j00002tukyDAAQ,2020,5,12,1,Ter
2020-05-12,Rio de Janeiro,RJ,T2,0013j00002tgTO7AAM,2020,5,12,1,Ter
2020-05-12,Colina,SP,T2,0013j00002tuTdaAAE,2020,5,12,1,Ter
2020-05-12,Macaé,RJ,T2,0013j00002tunblAAA,2020,5,12,1,Ter
2020-05-12,Paulista,PE,T3,0013j00002tuiDKAAY,2020,5,12,1,Ter
2020-05-12,Niterói,RJ,T1,0013j00002tuRWqAAM,2020,5,12,1,Ter
2020-05-12,Paulista,PE,T3,0013j00002tuNYdAAM,2020,5,12,1,Ter
2020-05-12,São Paulo,SP,T2,0013j00002tungMAAQ,2020,5,12,1,Ter
2020-05-12,São Paulo,SP,T1,0011L00002cmDudQAE,2020,5,12,1,Ter
2020-05-12,São Paulo,SP,T2,0013j00002tuMc5AAE,2020,5,12,1,Ter
2020-05-12,São Sebastião,SP,T3,0013j00002tul9fAAA,2020,5,12,1,Ter
2020-05-12,Vitória,ES,T1,0013j00002tuWyfAAE,2020,5,12,1,Ter
2020-05-12,Ribeirão das Neves,MG,T2,0013j00002tuOGkAAM,2020,5,12,1,Ter
2020-05-12,Ananindeua,PA,T2,0013j00002tuNatAAE,2020,5,12,1,Ter
2020-05-12,Salvador,BA,T2,0013j00002tus4TAAQ,2020,5,12,1,Ter
2020-05-12,Rio de Janeiro,RJ,T2,0013j00002tuX94AAE,2020,5,12,1,Ter
2020-05-12,Jandira,SP,T2,0013j00002tuq9sAAA,2020,5,12,1,Ter
2020-05-12,Igrejinha,RS,T2,0013j00002tuZqUAAU,2020,5,12,1,Ter
2020-05-12,Campinas,SP,T1,0013j00002tuHWvAAM,2020,5,12,1,Ter
2020-05-12,Ubatuba,SP,T3,0013j00002tuCSPAA2,2020,5,12,1,Ter
2020-05-12,Osasco,SP,T3,0013j00002tucwCAAQ,2020,5,12,1,Ter
2020-05-12,Curitiba,PR,T3,0013j00002tuI8aAAE,2020,5,12,1,Ter
2020-05-12,Parnaíba,PI,T2,0013j00002tuNa5AAE,2020,5,12,1,Ter
2020-05-12,Itumbiara,GO,T3,0013j00002tucwNAAQ,2020,5,12,1,Ter
2020-05-12,Sapucaia do Sul,RS,T3,0013j00002turtkAAA,2020,5,12,1,Ter
2020-05-12,Rio de Janeiro,RJ,T2,0013j00002tul9pAAA,2020,5,12,1,Ter
2020-05-12,Rio de Janeiro,RJ,T3,0013j00002tukmsAAA,2020,5,12,1,Ter
2020-05-12,Embu das Artes,SP,T2,0013j00002tuqF9AAI,2020,5,12,1,Ter
2020-05-12,Jaraguá do Sul,SC,T3,0013j00002tul5nAAA,2020,5,12,1,Ter
2020-05-12,Itapevi,SP,T2,0013j00002tu7BYAAY,2020,5,12,1,Ter
2020-05-12,Vera Cruz,BA,T1,0013j00002tuPKkAAM,2020,5,12,1,Ter
2020-05-12,Itumbiara,GO,T1,0013j00002tgVK2AAM,2020,5,12,1,Ter
2020-05-12,Boa Vista,RR,T2,0013j00002tuq47AAA,2020,5,12,1,Ter
2020-05-12,Brasília,DF,T3,0013j00002tuWmQAAU,2020,5,12,1,Ter
2020-05-12,Caçapava,SP,T2,0013j00002turyFAAQ,2020,5,12,1,Ter
2020-05-12,Joinville,SC,T1,0013j00002tuq89AAA,2020,5,12,1,Ter
2020-05-12,Natal,RN,T2,0013j00002tunKzAAI,2020,5,12,1,Ter
2020-05-12,Fortaleza,CE,T3,0013j00002tunUzAAI,2020,5,12,1,Ter
2020-05-12,Pindaré Mirim,MA,T3,0013j00002tuqDwAAI,2020,5,12,1,Ter
2020-05-12,Montes Claros,MG,T2,0013j00002tusBdAAI,2020,5,12,1,Ter
2020-05-12,Ibaté,SP,T1,0013j00002tus8yAAA,2020,5,12,1,Ter
2020-05-12,São Paulo,SP,T2,0013j00002tunVJAAY,2020,5,12,1,Ter
2020-05-12,São Gonçalo,RJ,T2,0013j00002tuktXAAQ,2020,5,12,1,Ter
2020-05-12,São Paulo,SP,T2,0013j00002tuIh3AAE,2020,5,12,1,Ter
2020-05-12,Maceió,AL,T3,0013j00002tuqHGAAY,2020,5,12,1,Ter
2020-05-12,João Pessoa,PB,T3,0013j00002tul2tAAA,2020,5,12,1,Ter
2020-05-12,Itaboraí,RJ,T3,0013j00002tuZiMAAU,2020,5,12,1,Ter
2020-05-12,Perdões,MG,T1,0013j00002tgXdkAAE,2020,5,12,1,Ter
2020-05-12,Itumirim,MG,T3,0013j00002tuiBxAAI,2020,5,12,1,Ter
2020-05-12,Aracaju,SE,T3,0013j00002tu4JUAAY,2020,5,12,1,Ter
2020-05-12,Salvador,BA,T2,0013j00002tuhlpAAA,2020,5,12,1,Ter
2020-05-12,Porto Velho,RO,T2,0013j00002tuZleAAE,2020,5,12,1,Ter
2020-05-12,Barroso,MG,T2,0013j00002tunKaAAI,2020,5,12,1,Ter
2020-05-12,Umbaúba,SE,T2,0013j00002turz5AAA,2020,5,12,1,Ter
2020-05-12,Rio das Ostras,RJ,T1,0013j00002tuOFrAAM,2020,5,12,1,Ter
2020-05-12,Indaial,SC,T3,0013j00002tuNbSAAU,2020,5,12,1,Ter
2020-05-12,São Gonçalo,RJ,T3,0013j00002tusAGAAY,2020,5,12,1,Ter
2020-05-12,Santos,SP,T3,0013j00002tuqGWAAY,2020,5,12,1,Ter
2020-05-12,Garuva,SC,T3,0013j00002tunMMAAY,2020,5,12,1,Ter
2020-05-12,Inhapim,MG,T2,0013j00002tgXG7AAM,2020,5,12,1,Ter
2020-05-12,Suzano,SP,T1,0013j00002tuHSaAAM,2020,5,12,1,Ter
2020-05-12,São Paulo,SP,T1,0013j00002tudBCAAY,2020,5,12,1,Ter
2020-05-12,Itabaiana,SE,T2,0013j00002tuTNWAA2,2020,5,12,1,Ter
2020-05-12,Curitiba,PR,T3,0013j00002tuZwhAAE,2020,5,12,1,Ter
2020-05-12,Goianésia,GO,T2,0013j00002tVQuPAAW,2020,5,12,1,Ter
2020-05-12,Rio de Janeiro,RJ,T3,0013j00002tuqJWAAY,2020,5,12,1,Ter
2020-05-12,Manaus,AM,T2,0013j00002tus44AAA,2020,5,12,1,Ter
2020-05-12,Belo Horizonte,MG,T2,0013j00002tufWqAAI,2020,5,12,1,Ter
2020-05-12,Manaus,AM,T2,0013j00002ttMwGAAU,2020,5,12,1,Ter
2020-05-12,Toledo,PR,T1,0013j00002tuX0NAAU,2020,5,12,1,Ter
2020-05-12,Fortaleza,CE,T1,0013j00002tuTIbAAM,2020,5,12,1,Ter
2020-05-12,Governador Valadares,MG,T3,0013j00002tu56NAAQ,2020,5,12,1,Ter
2020-05-12,Rio Claro,SP,T3,0013j00002tuqEkAAI,2020,5,12,1,Ter
2020-05-12,São Gonçalo,RJ,T2,0013j00002tucsuAAA,2020,5,12,1,Ter
2020-05-12,Mineiros,GO,T2,0013j00002tunOmAAI,2020,5,12,1,Ter
2020-05-12,Rio de Janeiro,RJ,T1,0013j00002tuTcCAAU,2020,5,12,1,Ter
2020-05-12,Estância Velha,RS,T3,0013j00002tuncKAAQ,2020,5,12,1,Ter
2020-05-12,São Bernardo do Campo,SP,T3,0013j00002tuq6XAAQ,2020,5,12,1,Ter
2020-05-12,Belo Horizonte,MG,T2,0013j00002tunWMAAY,2020,5,12,1,Ter
2020-05-12,Cajati,SP,T2,0013j00002tul4fAAA,2020,5,12,1,Ter
2020-05-12,SÃO PAULO,SP,T2,0013j00002tunS5AAI,2020,5,12,1,Ter
2020-05-12,Ourém,PA,T2,0013j00002tul84AAA,2020,5,12,1,Ter
2020-05-12,Barretos,SP,T1,0013j00002tgZBJAA2,2020,5,12,1,Ter
2020-05-12,Curitiba,PR,T2,0013j00002tunUaAAI,2020,5,12,1,Ter
2020-05-12,Pinhais,PR,T3,0013j00002tunayAAA,2020,5,12,1,Ter
2020-05-12,Parnamirim,RN,T2,0013j00002tuSlDAAU,2020,5,12,1,Ter
2020-05-12,Salvador,BA,T2,0013j00002tuTNRAA2,2020,5,12,1,Ter
2020-05-12,Guararema,SP,T2,0013j00002tunXKAAY,2020,5,12,1,Ter
2020-05-12,Franca,SP,T2,0013j00002tuFgoAAE,2020,5,12,1,Ter
2020-05-12,Fortaleza,CE,T2,0013j00002tuks1AAA,2020,5,12,1,Ter
2020-05-12,Fazenda Rio Grande,PR,T3,0013j00002tuOpGAAU,2020,5,12,1,Ter
2020-05-12,Rio Claro,RJ,T1,0013j00002qLrQuAAK,2020,5,12,1,Ter
2020-05-12,Teresina,PI,T2,0013j00002tuHMcAAM,2020,5,12,1,Ter
2020-05-12,Porto Velho,RO,T2,0013j00002tuX2DAAU,2020,5,12,1,Ter
2020-05-12,Toledo,PR,T3,0013j00002tuLTlAAM,2020,5,12,1,Ter
2020-05-12,Resende,RJ,T2,0013j00002tuPLHAA2,2020,5,12,1,Ter
2020-05-12,Rio de Janeiro,RJ,T2,0013j00002tuIejAAE,2020,5,12,1,Ter
2020-05-12,Rondonópolis,MT,T3,0013j00002tukvsAAA,2020,5,12,1,Ter
2020-05-12,Belford Roxo,RJ,T1,0013j00002tuOHxAAM,2020,5,12,1,Ter
2020-05-12,Sarandi,PR,T3,0013j00002tus7rAAA,2020,5,12,1,Ter
2020-05-12,Ananindeua,PA,T3,0013j00002tuqAjAAI,2020,5,12,1,Ter
2020-05-12,São Bernardo do Campo,SP,T2,0013j00002tus5VAAQ,2020,5,12,1,Ter
2020-05-12,Luziânia,GO,T3,0013j00002tuWq8AAE,2020,5,12,1,Ter
